O=C(NCC1(c2ccc(Cl)cc2)CCCCC1)c1cccc2nc(CC(=O)N3CCn4cncc4C3)cn12,0.335575,0.361877
O=C([C@H]1CSCN1C(=O)c1c[nH]c2ccccc12)N1C[C@H]2CCC[C@H]2C1,0.420487,0.362653
CNCc1cc(Br)c([C@H]2CCOC2)o1,1.388565,1.192429
N#Cn1ccnc1C(=O)Nc1ccnnc1N1CCCCC1,0.870179,0.785914
Cc1ccccc1CN1CCC(CCOc2ccc3c(c2)CN(Cc2ccc(F)cc2)CCC3)CC1,0.646679,0.884126
CCO[C@@]1([C@@H](O)Cc2ccccc2Cl)CCC[C@H](C)C1,0.08724,0.255221
C[C@H]1C[C@H](NS(=O)(=O)c2ccc(OC[C@H]3CCOC3)c(F)c2)CCN1,1.149998,1.307446
CCc1c(-c2ccc(C(=O)OC)cc2)c(C(N)=O)c(C)n1CCc1ccccc1,0.441003,0.586718
CC(C)(C)OC(=O)NNC(=O)CC1=CCOc2cc(O)ccc21,0.355677,0.416226
CCO[C@@H](CC)c1noc(C2CCC(=O)CC2)n1,0.776267,0.448111
O=c1c2ccccc2ncn1[C@H]1CCNC1,0.601849,0.867861
CC(C)CNC(=O)CNS(=O)(=O)c1ncccc1F,1.250918,1.439745
CC1=C(C(=O)Nc2nc3ccccc3s2)[C@@H](c2ccccc2)C2=C(CCCC2=O)N1,1.425418,0.549706
COc1cccc(OC)c1B(O)OCO,0.170914,0.15839
CCCCNC(=O)COc1c(C)cccc1CNCCC,1.326212,0.329948
C[C@H]1CCCCCN1c1ccc(CN)c(Cl)c1,0.732553,0.524733
C=CC(=O)[Si@@](C)(CCC)C(C)C,0.503982,0.308434
CO[C@@H](C(=O)c1cccc(F)c1)C(C)(C)C,0.59154,0.447581
CSc1cccc([C@@H]2C=c3sc(CC(=O)CCc4cccc(C(=O)O)c4)nc3=CC2)c1,0.355025,0.451693
Cn1nc2c(cc1=O)CN(C(=O)N[C@@H](CCC(=O)O)Cc1ccccc1)CC2,0.511175,0.701938
O=C(N[C@]12C[C@H]3C[C@H](C[C@](NC(=O)OCc4ccccc4)(C3)C1)C2)OCc1ccccc1,0.13932,0.136344
N[C@H]1C(=O)N(Cc2cccs2)c2ccc(Br)cc21,1.063898,0.415828
CC[C@@H](C)NC(=O)C(CC)(CC)n1c(=O)c2c(C)c(-n3nccn3)sc2n(CCc2ccccc2OC)c1=O,0.288654,0.287059
O=C([C@H]1CCC[C@H](C(F)(F)F)C1)N1CCOC[C@@H]1CO,1.15566,1.036351
Nc1ccc([C@@H](O)CCF)cc1,0.202876,0.211482
COc1ccc([C@@]2(c3ccc(O)cc3)C[C@H](C)CC(C)(C)C2)cc1,0.39076,0.332314
CN(CCCNC[C@H]1CCOC1)Cc1ccccc1,0.782449,1.049129
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc3oc4cc5ccccc5cc4c3c2)cc1,0.141208,0.139764
COc1cc(O)c2c(c1)[C@H](O)[C@@H](CO)CC2=O,0.460865,0.431711
COc1ccc(CC(=O)N2CCN[C@H](C)C2)cc1C,0.206168,0.204636
NCCCCCc1ncc(-c2cnccn2)[nH]1,0.486771,0.411057
O=C(NCCCc1ccccc1)N1CC2(CCN2Cc2ccccc2)C1,0.69284,0.959399
C[C@@H]1[C@H]2CC=C[C@H]2c2ccccc2N1C,0.376973,0.310783
CCOc1cncc(N[C@@H](C(=O)c2c[nH]c3ccccc23)c2ccccc2)c1,0.922388,0.654328
CC[C@@]1(C)C(=O)C[C@@H]1Oc1ccccc1-c1ccccc1,1.102391,0.400199
COC(=O)CCC(=O)Oc1ccc(/C=C/c2ccncc2)cc1,0.228021,0.237836
COc1c(C)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(C=O)c2c1C(=O)[C@H](Cc1ccc3c(c1)OCO3)CO2,0.588421,0.650357
O=C(NCCc1ccccc1)c1ccc(N2CCC(Cc3ccccc3)CC2)nc1,1.189887,0.814808
CCCNc1ccncc1C(=O)N(CCO)C1CCC1,0.521023,0.430699
O=C(O[C@H]1CN2CCC1CC2)[C@H](Nc1ccccc1)c1ccccc1F,0.644468,0.71893
O=C(C1CCN(Cc2coc(-c3ccccc3)n2)CC1)N1CCCC1,0.73342,1.05355
c1ccc(Cc2ccncc2[C@H]2CCCN2)cc1,0.735969,0.865621
Cc1ccc(C2=C(N3CCC(Cc4ccccc4)CC3)C(=O)N(Cc3ccccc3)C2=O)cc1,0.363454,0.427426
Cc1ccc(N2CCCN(C(=O)c3cccnc3N(C)C)CC2)cc1,0.828229,0.91154
CN(C)c1ccc(NC(=O)[C@H]2CSCN2)cn1,0.349237,0.264442
COc1ccc(N)cc1C(=O)Nc1ccc(Br)c(C)c1,0.216683,0.256741
OB(O)c1cccc(-c2ccc3sc4ccccc4c3c2)c1,0.178429,0.181046
Cc1ccc(N(C)c2nccc(CN)n2)cc1,1.175148,1.055854
CCCOc1ccc([C@H]2c3c(-c4ccc(C)cc4)n[nH]c3C(=O)N2C(C)(C)C)cc1OC,0.381447,0.355879
CC(C)(C)c1ccc(-c2noc(CN3CCC[C@H](C(=O)Nc4cccnc4)C3)n2)cc1,1.161793,0.880678
Cc1ccc(C(=O)CN(C)C2CC2)c(C)c1,0.823834,1.268209
CNc1nc(-c2cnc(C)s2)cs1,0.305708,0.312592
COc1c(Cl)cc(C(=O)Nc2ccc(NC(=O)c3cccc(Cl)c3)cc2)cc1Cl,1.343694,1.138694
Cc1nn(C)c(C)c1CNc1ccc(O)cc1,0.313367,0.257762
CC(C)[C@@](C)(NC(=O)[C@H]1CCCO1)c1ccc(Br)cc1,0.960856,0.570634
O=C(OCCCn1nnc(-c2ccccc2)n1)c1ccc(-n2cccn2)cc1,0.553271,0.493538
CC[C@@H](Cc1nc(-c2cscc2C)no1)NC,0.852404,0.990811
Cn1c(=O)c2c(CC(=O)Nc3cc(-c4ccc(Br)cc4)[nH]n3)csc2n(C)c1=O,0.566872,0.694037
Cc1ccc(N2CCN(Cc3ccc(-c4ccccc4)o3)CC2)cc1,0.480661,1.017871
CCCCCOc1cccc(N2C=C(OC(=O)[C@@H](C)CCC)N=CC2)c1,0.325621,0.395818
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(Cc3nccs3)S(C)(=O)=O)c(OC(C)C)cc12,0.3456,0.326735
CN1C(=O)[C@@H](c2ccc(C(F)(F)F)cc2)c2ccccc21,0.623149,0.510164
C[C@]1(C(=O)NCc2ccc(Cl)cc2)Cn2nc(-c3cccs3)cc2C(=O)N1Cc1ccccc1,0.323105,0.337581
Nc1ccc(-c2cccc(OC(F)F)c2)cc1F,0.21375,0.259756
C[C@@H](Cc1ccc2c(c1)NC[C@@H](C)O2)NCCN1CCOCC1,0.362902,0.211836
C=CCn1c(SCC(=O)N2CCC(C)CC2)nnc1-c1ccc(F)cc1,0.369186,0.317232
OC[C@@](CCOCC(F)(F)F)(NC1CC1)c1ccccc1,0.886813,1.111494
C=C(CCC[C@@H](C)CCCC[C@H](C)CC/C=C(\C)CC[C@@H]1[C@@H](C)CCCC1(C)C)CC[C@@H]1[C@H](C)CC=CC1(C)C,1.354491,0.817729
Cc1ccc(C(=O)C#Cc2cn(COCCO)c(=O)[nH]c2=O)cc1,0.37599,0.37633
COCc1cc(-c2ccccc2)c(=O)n2c1-c1sccc1CC2,0.229744,0.25506
Cc1cc(C)nc(Oc2ccc(Br)c(F)c2)n1,0.499863,0.400075
O=S(=O)(N[C@@H]1CC[C@@H]2CCC[C@H]2C1)c1cccnc1,0.658427,0.649313
CS(=O)(=O)[C@H]1CCC[C@H](C(=O)CCCCl)C1,0.499783,0.402289
CN(CCOc1ccccc1)CC(=O)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,1.353628,0.157129
CCc1nn(-c2ccc(OC)cc2)c(Oc2ccccc2F)c1CCC(=O)NCC1CC1,0.881271,0.729113
CCCC[C@@H](N)CN(CC)c1cccc(F)c1,0.287598,0.231698
C[C@@]1(O)CC[C@H]2c3ccc(O)cc3CC[C@H]2[C@H]1CCC(=O)O,0.164268,0.160519
O=C1NC2=C(Cc3ccccc32)[C@H](c2ccccn2)N1,0.554411,0.457279
CC(C)c1coc2ccc(C(=O)Nc3cnccc3N3CCC[C@H](NC(=O)OC(C)(C)C)C3)nc12,0.776149,0.749233
Cc1ccc(C(=O)CCC(=O)Nc2cccc(-n3cnnn3)c2)cc1,0.453652,0.357916
CSc1ccc(CSc2nncn2-c2cccc(NC(C)=O)c2)cc1,0.59666,0.118607
Cc1occc1S[C@@H](C)C(=O)Nc1ncccn1,0.999896,0.710904
Cc1cccc(OCCC(=O)N2CCCC[C@@H]2CCO)c1,0.144659,0.143089
O[C@@H](c1cc(F)cc(F)c1)c1ccc(F)c(F)c1,0.67575,0.525854
Nc1cc(N)cc(C(=O)Nc2ccc3c(c2)OCO3)c1,1.404652,1.270786
COC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)c1cc(OC)c(OC)c(OC)c1,0.274955,0.024859
O=C(COc1cccnc1)N[C@@H]1CCOC[C@@H]1C1CCOCC1,0.498355,0.425563
O=C(NCc1ccc(CN2CCOCC2)cc1)N1[C@H]2CC[C@@H]1C[C@H](O)C2,0.716701,0.869593
CCCCCCCCCCCCC(=O)CC1=CCCCC1,0.762908,0.402557
Cc1cc2oc(F)cc2cc1-c1cnc(NC(=O)c2c(F)cccc2F)cn1,1.21349,0.818951
CC(C)[C@@H](C)CNC(=O)c1cc(C(F)(F)F)ccc1N,0.408665,0.26237
O=C(O)[C@@H]1CCCN1C(=O)c1cccc(=O)[nH]1,0.545037,0.461824
CCOC(=O)C(F)(F)C(=O)[C@@]1(OCC)CCC[C@H](C)C1,0.681195,0.424307
Cc1cnc(C(=O)N2CC(Cn3c(C)cnc3C3CCOCC3)C2)cn1,0.492733,0.291437
O=C(CCCC[C@@H]1SC[C@H]2NC(=O)N[C@H]21)NNC(=O)C(=O)NC1CC1,0.487613,0.348525
CN1CCc2c(n(Cc3ccccc3)c3ccc(Cl)cc23)[C@@H](O)C1,0.342257,0.27706
CS[C@@H]1O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OCc2ccc(Oc3ccccc3)cc2)[C@H]1OC(C)=O,0.718912,0.427665
CC[C@H]1CCCN(C(=O)N2CCOc3c(C)cc(-c4ccc5nc(C)[nH]c5c4)cc3C2)C1,0.315401,0.388997
Cc1ccc(CC2(NC(=O)CCc3c(C)nc(=O)[nH]c3C)CC2)cc1,0.863659,0.545331
CCOC(=O)c1c(-c2ccc(C)o2)csc1NC(=S)NC(=O)c1cccs1,0.733174,0.620545
Cc1nc(S(=O)(=O)N2CCNC(=O)[C@@H]2C)cn1C,1.326855,0.994814
C[C@@H](O)CNC(=O)COc1cccc(N)c1,0.354578,0.191666
CCCc1c(NC)ncnc1N1CCN(Cc2ccccc2)CC1,0.709852,0.844614
Cc1c(N)cc(S(=O)(=O)N[C@H]2CC[C@H](C)C[C@@H]2C)cc1F,0.392477,0.304708
COC(=O)c1ccc(N[C@H]2CCCN(C)CC2)cc1,0.858559,1.041734
COc1ccc(-c2cnc(CCC(=O)N3CC[C@]4(CCOC4)C3)o2)cc1,0.266023,0.272754
Cc1ccccc1C1=CC(Cl)=NC(=O)C1,0.733712,0.673909
CC(=O)OCc1ccc(C(=O)NS(=O)(=O)c2ccc(C(=O)NCCCc3ccccc3)cc2)cn1,0.680164,0.60493
CNC[C@H]1CN(Cc2cncc(C)c2)CCO1,1.003094,1.104244
Cc1oc(-c2ccccc2)nc1Cc1cc2coccc-2c1/C=C(\Oc1ccccc1)C(N)=O,0.523092,0.52336
CCc1ccc(N2C(=O)C(c3ccc(Cl)cc3Cl)=C(N(C)CCO)C2=O)cc1,0.773216,0.695598
CCC[C@H](C)NC(=O)NC1CCN(Cc2ccc(Cl)cc2)CC1,0.688888,0.861872
CNC(=O)[C@H](Cc1ccccc1)N(Cc1cccc(OC)c1)C(=O)CN(c1cc(OC)ccc1OC)S(=O)(=O)c1ccccc1,0.67691,0.817246
NC(=O)[C@H]1CCCC[C@@H]1NCCc1ccc(F)c(F)c1,0.948682,0.890926
CC[C@H]1CN(C(=O)[C@@H](CC(C)C)NS(=O)(=O)c2ccc(C)cc2)CCO1,0.999319,0.94219
OCCNCc1cc2cccnc2[nH]1,0.407641,0.39137
COc1ccc([C@@H]2Nc3ccccc3C(=O)N2c2ccccc2)cc1Cn1nc(C)c(Cl)c1C,1.130867,0.722167
C[C@H]1CC[C@H]([C@@]2(C)CCC(=O)C2)C[C@@H]1C,0.663888,0.3463
CC(=O)N1CCN(C(=O)[C@@H](C)N2CCC[C@H](c3cc(C(N)=O)n[nH]3)C2)CC1,0.687807,0.630404
COCCOc1cc(C)c(F)cc1[C@@H](C)N,0.873698,0.880225
CC(C)Cc1ccc(C(=O)CC(=O)C(C)(C)C)cc1,0.451327,0.376567
CC(C)c1nc([C@H]2CCCCCN2C(=O)CN2CCCC2=O)no1,1.476229,1.052204
C=CCN(C)CCCCC[C@H]1CC[C@H](CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,1.152577,1.342477
O=C(O)c1ccc(-n2cccc2/C=N/O)cc1,0.523713,0.678731
CC[C@@H]1NCCc2c(O)ccc(F)c21,0.92112,0.763561
COCC[C@@H]1CCOC2(CCN(C(=O)CCCc3ccccc3)CC2)C1,0.137005,0.135579
CCN(CC(F)(F)F)C(=O)c1ccncc1C#CCCO,0.578534,0.524576
Cc1cccc2c(=O)cc(CSCC(=O)Nc3ccc(F)c(Cl)c3)[nH]c12,0.434926,0.344051
CCN(C(=O)[C@H]1C[C@H](C(=O)O)[C@H](N)[C@@H]1CNC(C)=O)C(C)C,1.26917,0.805673
CC(C)(C)OC(=O)NC[C@@]1(C)CCc2ncnc(OC(=O)N3CCC4(CC3)CNc3ccccc34)c21,1.260108,0.899431
O=C(c1ccn(C2CCCC2)n1)N1CCN(S(=O)(=O)c2cccnc2)CC1,1.32483,0.543916
O=C(Nc1ccc(Cl)cn1)C1CCN(CCCCCF)CC1,0.964478,1.218344
C[C@H](CNC(=O)CN(C)S(C)(=O)=O)N1CCc2ccccc2C1,0.651091,0.671415
CC(C)(C)OC(=O)N1CCN=C(NCC(C)(C)c2cccs2)C1,1.014886,0.221494
C[C@H]1CN(c2ccc(OCc3ccccc3)cc2)CCC1=O,1.257528,1.071551
Cc1[nH]c2ccc(C(=O)N3CCCN(c4ccc(C(F)(F)F)cn4)CC3)cc2c1C,1.057151,0.803709
CCN(CC)S(=O)(=O)c1ccc(N2C[C@H](C(=O)NCc3nnc4ccccn34)CC2=O)cc1,1.132035,1.104018
C=C(CC(=O)O[C@@H](C(=O)OCCOC)c1ccccc1)C(=O)O[C@@H](C(=O)OCCOC)c1ccccc1,0.93137,0.964487
Clc1ccc(-c2csc(N3N=C(c4ccc5c(c4)CCCC5)C[C@H]3c3ccccc3)n2)cc1,0.591122,0.439432
CC[C@@H](C)NC(=O)CN(C(C)=O)c1ccc(N2CCCCC2)cc1,0.333271,0.342175
CCCCCCCCCCCC[C@@H](CCC)CCCCCCCC,1.008185,0.676941
CCN[C@H]1c2ccc(OC)cc2CC[C@H]1n1cncn1,0.689589,1.115696
CCS(=O)(=O)N1CCC[C@@H](C(=O)NC[C@@H]2CCCO2)C1,1.243479,0.874423
O=C(COc1ccc(S(=O)(=O)N2CCCCCC2)cc1)Nc1ccccc1F,1.152188,0.770681
CC[C@@H](Cc1ccccc1)Nc1ccc(C)c(I)c1,1.427914,1.362493
CCCN[C@@H](CC1CC1)C1(OC)CCC(C)(C)CC1,0.287867,0.577695
CCC(=O)NCC(=O)Nc1ccc(F)c(F)c1,0.269898,0.166383
C=CCN(CC=C)C[C@@]1(C)C[C@H](Cc2ccc(-c3cc(Cl)ccc3F)cc2)NC1=O,0.605718,0.773383
Cn1nnnc1Oc1c(N)cccc1F,1.293204,0.578051
C[C@]1(c2cc(N)ccc2F)N=C(N)O[C@@H]2CCC(F)(F)[C@@H]21,0.282523,0.229912
O=C(O)[C@H]1CCC[C@H](NCc2cc(=O)n3ccsc3n2)C1,0.724836,0.910355
COc1cccc(COc2c(OC)cccc2[C@H]2NC(=S)NC(=O)[C@@H]2C#N)c1,0.353402,0.293532
COCC1(C(=O)NCCOc2ccc(C)cc2)CCNCC1,0.169962,0.164703
O=C(CCc1c(-c2ccc(Cl)cc2)nc2ccccn12)N[C@@H]1CCCc2ccccc21,0.270277,0.277669
C[C@@H](Br)CNS(=O)(=O)c1ccc(Cl)c(Br)c1,1.335582,0.344013
Cc1cccc(N2CCN(c3nc(C)ccc3N)CC2)c1,0.71033,0.902743
CCC[C@@H](N)C(=O)N[C@H]1CCCCNC1=O,0.959332,0.803232
CC(=O)c1csc(NC(=O)C[C@@]23C[C@@H]4C[C@@H](C[C@@](Br)(C4)C2)C3)n1,0.492821,0.469848
COC(=O)c1ccc(Cl)c(N(CC(=O)Nc2ccccc2)S(C)(=O)=O)c1,0.956446,0.720946
O[C@@H](c1cnn(-c2ccccc2)c1)C(F)(F)C(F)(F)F,0.575565,0.366773
C[C@H]1CC[C@H]([C@H]2CC[C@H](CCc3ccc(OC(F)F)cc3)CC2)CC1,0.192438,0.1788
Cc1csc(N2CCN(c3ncccn3)CC2)n1,0.782863,0.831334
CN(C)C(=O)[C@@H](OC(=O)c1ccc(Cl)c(S(=O)(=O)N2CCc3ccccc32)c1)c1ccccc1,0.955901,0.963774
CN(Cc1ccn[nH]1)S(=O)(=O)c1cccc2c1OCCO2,1.259865,1.169492
NC(=O)c1ccn(-c2ccc(Oc3ccccc3)cc2)c1,0.35215,0.311772
CC(C)C[C@@H]1N[C@H](c2ccccc2)[C@@H](c2ccccc2)N[C@H]1CC(C)C,0.860371,0.82893
CCS(=O)(=O)c1ccc(NCC(=O)Nc2cccc(C(C)=O)c2)cc1,0.469793,0.38714
COC(=O)c1cncc2c1CCN(C(=O)c1ccco1)C2,0.614528,0.598245
CC[C@H](Cn1nnc2ccccc2c1=O)NC(=O)CC1c2ccccc2Oc2ccccc21,0.584029,0.831534
COc1cc(C)c(C)cc1S(=O)(=O)NCCNC(=O)C(F)(F)F,0.394127,0.050395
Cc1ccc(OCc2ccc(CNC3CC3)cn2)cn1,0.971414,1.105237
CCN(C(=O)CN(CC(C)C)c1c(N)n(CC(C)C)c(=O)[nH]c1=O)C1CCCCC1,1.281911,1.027615
N#Cc1nc(C(F)F)c(Br)cc1C(F)(F)F,0.596171,0.575276
CC(C)CC[C@@H](CCOCc1ccc2ccccc2c1)B1OC(C)(C)C(C)(C)O1,0.280932,0.281028
CC(C)OCCC(=O)Nc1ccccc1-n1cccn1,0.391404,0.404638
COCCN(CC(=O)N1N=C(c2ccc(F)cc2)C[C@@H]1c1ccc(OC)cc1)C(=O)C(C)C,0.6819,0.761922
COc1ccc(Oc2cc(C)c(-c3csc(NC(C)=O)n3)c(C)c2)cc1,1.026729,0.934039
CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,0.656098,0.436995
CCCOc1cccc(NC2=C(c3ccc(C)c(C)c3)C(=O)N(CCCOC(C)C)C2=O)c1,0.308794,0.342876
CCOC(=O)[C@H](Cc1ccc(NC(=O)c2cccc(/N=C/NN)c2)cc1)NC(=O)c1ccccc1,1.344746,1.256086
CNC(=O)Cn1ccc2cc(CO)ccc21,0.528487,0.344894
CCS(=O)(=O)Nc1ccc2c(c1)/C(=N/c1ccc(CN3CCCCC3)cc1)C(=O)N2,0.576119,0.747496
CS(=O)(=O)CCC[C@@H](NN)[C@@H]1CCOc2ccccc21,1.48821,1.449664
CCOC(=O)/C=C1/C[C@H]2c3cc(OC)c(OC)cc3CCN2C[C@@H]1CC,0.707514,0.651478
CCCN[C@@H](C)C[C@@H](C)Oc1ccccc1C,0.226547,0.187067
CCCC(=O)c1ccc(N)c(Br)c1,0.524986,0.442127
C#Cc1ccc(F)c(C(=O)Nc2cc(F)cc(Oc3cncnc3)c2)c1,0.437659,0.464556
O=C1C=CC[C@H](C(=O)OC(=O)Cn2cc3ccccc3c2)C1,0.774408,1.094572
CCOc1cc([C@@H]2Nc3ccccc3NC3=C2C(=O)C[C@H](c2ccc(OC)c(OC)c2)C3)cc(Br)c1O,1.054632,1.137478
Cc1cc(C(=O)NCC2(N3CCSCC3)CCCCC2)nn1C(C)(C)C,1.237397,0.588301
COC(=O)[C@H]([C@@H](C)O)N(Cc1ccccc1)Cc1ccc(C(=O)O)cc1,0.784889,0.983341
Cc1cc(Oc2ncccn2)ccc1NC(=O)N(C)C[C@@H](C)C(=O)O,1.163124,1.170814
CC[C@@H](N)CN1C(=O)N[C@](C)(c2cc(OC)ccc2OC)C1=O,0.757759,0.172527
CC(=O)c1scc2c1CCN2C,0.228961,0.292162
COc1cc(OC)nc(N2CCN(CC(=O)NC3CCCCC3)CC2)n1,1.377224,0.849478
CC[C@H]1CCCCN1c1nc(C)cc(C)n1,0.703682,0.580412
CN[C@@H](Cc1ccccc1OC)[C@@H](OC)C(C)(C)C,0.862723,0.885895
CCc1ccc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)o1,0.678032,0.62031
CCN(CC(=O)O)[C@H]1C[C@H](NC(=O)N2CCCC[C@@H]2c2ccc(Cl)cc2)C1,0.824,1.110892
Fc1cccc(-c2nnn(CCOc3ccccc3Cl)n2)c1,0.705703,0.284761
C[C@H]1CC[C@H](CNC(=O)c2ccc(CBr)cc2)C1,0.836144,0.651872
CC[C@H]1SCCS[C@@H]1C(=O)c1cnc(C(F)(F)F)s1,1.39793,0.946365
O=C(O)c1ccc2c(c1)CN(C(=O)[C@H]1C[C@@H]1C1CCCCC1)CC2,0.459659,0.358516
CCO[C@@H](C1CC1)[C@@H](O)c1cncc(OC)c1,0.76511,0.601081
COc1cc(OC)c(NC(=S)Nc2ccc(F)cc2Cl)cc1Cl,1.206131,0.573499
CCOC[C@@H](C)NS(=O)(=O)c1cccc([C@@H](C)N)c1,0.7925,1.085972
O=C(NC1CC1)c1ccc2c(c1)[C@H]1[C@H]3CC[C@H](C3)[C@H]1[C@@H](c1ccccc1)N2,0.628532,0.534273
CNS(=O)(=O)c1cc(NC(=O)[C@@H](C)Cl)ccc1C,0.24726,0.217721
Cn1c(=O)oc2cc(-n3cc(C(=O)NS(=O)(=O)C(F)(F)F)c(=O)n([C@@H]4CCc5c4cccc5C(F)(F)F)c3=O)ccc21,0.731092,0.589898
Cc1c(CCCC(=O)O)c2cccc(C#Cc3ccc(OCCCCc4cc(F)c(F)c(F)c4)cc3)c2n1CCCC(=O)O,0.370704,0.57092
Cc1c(N)ccc(/N=C2\C=C(Nc3ccc(N)c(C)c3C)C(=O)C=C2Nc2ccccc2)c1C,1.373438,0.645129
C[C@@H](C(=O)N[C@H]1CC(=O)N(C2CC2)C1)N1CCN(c2ccc(F)cc2)CC1,0.761363,0.595492
COc1cc(N)cc(N2CCN(C)CC2)n1,1.43311,1.206134
COc1cccc(CN2C[C@H](C(=O)NCCCn3ccnc3C)CCC2=O)c1,0.176545,0.157301
Cn1cccc1-c1c(CC(=O)O)nnn1C,1.231304,0.736793
O=C(O)c1cc(F)cc(-c2cccc(C3CCC3)c2)c1,0.292337,0.332036
CNCC(C)(C)c1ccc(-c2cccc(F)c2)s1,0.622687,1.072933
CCN(CC)c1cccc2c1c(=O)c(C(=O)O)nn2-c1ccc(Cl)cc1,1.069275,1.065103
O=C(c1ccccc1F)N1CCC2(CC1)C[C@H](N1CCCCC1)CCO2,0.806251,1.151287
COC(=O)c1cccc(C(=O)N2CCc3c(cnc(C)c3CNC(=O)c3ccsc3)C2)c1,1.485379,1.425624
CCCCCC1COB(c2cc(F)c(F)c(F)c2)OC1,0.157906,0.146975
CC(C)Cc1ccc(-c2cc3nc(NCC4CC4)ccn3n2)cc1,0.480121,0.409566
CC[C@@H](CO)Cc1ccccc1,0.139405,0.136954
C/C=C/C[C@H]1CC[C@H](c2ccc(-c3ccc(COCCCCC)cc3)cc2)CC1,0.322321,0.462026
O=C(O)C(=O)CCCN1CCN(C(=O)c2cccs2)CC1,0.857534,0.924807
CCCNC(=O)CCN(Cc1ccc(C)cc1)S(C)(=O)=O,0.154828,0.143033
CCOC(=O)Nc1cccc(-c2ccccc2)c1,0.281631,0.329514
Cc1ccc(/C=C/C(=O)NC[C@@H]2CCCC[C@@H]2O)s1,0.680315,0.665877
CCS(=O)(=O)N(C)CCCNC(=O)CCC(=O)c1ccc(Cl)cc1,0.558544,0.433007
C[C@@H](NS(=O)(=O)c1c[nH]c(C(=O)O)c1)c1cccnc1,1.056948,0.751622
COC(=O)[C@@](C)(N)CC(=O)[C@H](C)N,1.290028,0.885808
O[C@@]1(CNCc2cnn(Cc3ccc(F)cc3)c2)CCSC1,0.503705,0.643726
O=C(CN1CCC[C@@H](c2nc3ccccc3s2)C1)NCCc1ccc(F)cc1,1.142246,0.967159
CCN(C)C(=O)Nc1ccc(C(=O)O)c(OC)c1,0.774246,0.699324
CS(=O)(=O)Oc1c(C[C@]23CCCCC2=Nc2cc(Cl)cc(Cl)c23)occc1=O,0.023241,0.627555
O=C(C[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)OCc1cc(=O)oc2cc3c(cc12)CCC3,0.558668,0.368354
Cc1cccc(C(=O)NNC(=O)OCC#Cc2ccccc2)c1O,0.613993,0.670868
Cc1ccc(Cl)c2c(N)n[nH]c12,0.390924,0.346389
C=C(OC(C)(C)C)N1CCN(c2ccc(C)cc2)CC1,0.718961,0.631973
Cn1ccc(CNc2ccc3oc(C4CC4)nc3c2)c1,0.301227,0.305263
COc1ccc([C@@H](C)Nc2cc(F)c(Cl)cc2N)cc1,1.277169,0.87329
NCc1ccc(NCCC2CCCCC2)cc1,0.264142,0.221695
CCCCn1cnc2cc(-c3ccc(C)cc3)c(-c3cccnc3)cc21,0.615747,0.501672
COc1ccc2nc(NC(=O)c3ccc4c(c3)C(=O)N(C[C@H]3CCCO3)C4=O)sc2c1,1.189411,0.937689
Clc1cccc(/C=N/Nc2cnc3ccccc3n2)c1Cl,0.540681,0.371157
N[C@@H](c1ccc2c(c1)CCO2)c1ccc2ccccc2c1,0.666681,0.491452
CCN(CCNC(C)(C)C)[C@@H](C)c1cccc2[nH]ccc12,0.511078,0.683471
CN(CCN1CCCC1)c1cc(Br)cc(C#N)c1,0.974286,1.064407
O=C(O)CCNC(=O)N[C@@H](CC1CC1)c1cc(F)cc(Br)c1,1.49178,0.599319
CC(C)c1c(N)ncnc1N1CCSC(C)(C)C1,1.130919,0.945283
c1ccc(N(c2ccccc2)c2cccc(-c3nc4ccccc4c4nc5ccccn5c34)c2)cc1,0.328146,0.340734
O=Cc1cc2c(cc1OCCSC(F)(F)F)OCO2,0.413347,0.365195
CO[C@@H]1CN[C@@H](c2nc(-c3cccc(C)n3)no2)C1,0.632887,0.597978
Cc1cccc(-c2nnc(SCC(=O)N3CCCC[C@H]3C)n2C)c1,0.308788,0.446257
CN1CCNCC(C)(C)C1=O,1.220418,0.847932
C[C@H]1C[C@H](C(=O)N2CCN(CCC#N)CC2)CCN1,1.27356,0.847482
O=C(O)Cn1cc(CNC(=O)CNC(=O)C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn1,1.229824,0.703052
Cc1nc2ccccn2c1CN1CCN(Cc2cccc(Cl)c2)CC1,0.839438,0.70271
CN(CC(=O)c1cc(F)ccc1O)Cc1ccc(F)cc1,1.097207,0.643872
CC(C)C(=O)CCCC1CCCCC1,0.81317,0.484009
COC(=O)c1c(C)[nH]c(C(=O)CN2CCCc3cc(F)cc(F)c32)c1C,0.715121,0.897995
